File,Prediction,Confidence
Steno-CT-33_01_Y022_X181.txt,Class B,0.98
Steno-CT-33_01_Y017_X154.txt,Class B,0.96
Steno-CT-33_01_Y030_X204.txt,Class B,0.92
Steno-CT-33_01_Y044_X054.txt,Class B,0.96
Steno-CT-33_01_Y028_X021.txt,Class B,1.0
Steno-CT-33_01_Y022_X195.txt,Class B,0.94
Steno-CT-33_01_Y020_X139.txt,Class B,0.92
Steno-CT-33_01_Y017_X140.txt,Class B,0.91
Steno-CT-33_01_Y007_X269.txt,Class B,0.99
Steno-CT-33_01_Y044_X040.txt,Class B,0.95
Steno-CT-33_01_Y030_X210.txt,Class B,0.97
Steno-CT-33_01_Y028_X035.txt,Class B,0.98
Steno-CT-33_01_Y019_X217.txt,Class B,0.94
Steno-CT-33_01_Y052_X132.txt,Class B,0.92
Steno-CT-33_01_Y001_X032.txt,Class B,0.93
Steno-CT-33_01_Y023_X181.txt,Class B,0.96
Steno-CT-33_01_Y029_X021.txt,Class B,0.98
Steno-CT-33_01_Y016_X154.txt,Class B,0.99
Steno-CT-33_01_Y045_X054.txt,Class B,0.92
Steno-CT-33_01_Y031_X204.txt,Class B,0.93
Steno-CT-33_01_Y053_X126.txt,Class B,0.98
Steno-CT-33_01_Y000_X026.txt,Class B,1.0
Steno-CT-33_01_Y018_X203.txt,Class B,0.96
Steno-CT-33_01_Y051_X161.txt,Class B,0.97
Steno-CT-33_01_Y002_X061.txt,Class B,0.97
Steno-CT-33_01_Y041_X248.txt,Class B,0.8
Steno-CT-33_01_Y035_X018.txt,Class B,0.79
Steno-CT-33_01_Y014_X113.txt,Class B,0.97
Steno-CT-33_01_Y047_X013.txt,Class B,0.98
Steno-CT-33_01_Y033_X243.txt,Class B,0.99
Steno-CT-33_01_Y050_X175.txt,Class B,0.99
Steno-CT-33_01_Y003_X075.txt,Class B,0.95
Steno-CT-33_01_Y007_X282.txt,Class B,0.96
Steno-CT-33_01_Y015_X107.txt,Class B,0.89
Steno-CT-33_01_Y046_X007.txt,Class B,0.98
Steno-CT-33_01_Y032_X257.txt,Class B,0.9
Steno-CT-33_01_Y015_X113.txt,Class B,0.93
Steno-CT-33_01_Y032_X243.txt,Class B,0.94
Steno-CT-33_01_Y046_X013.txt,Class B,0.94
Steno-CT-33_01_Y050_X161.txt,Class B,0.85
Steno-CT-33_01_Y003_X061.txt,Class B,0.81
Steno-CT-33_01_Y034_X018.txt,Class B,0.96
Steno-CT-33_01_Y040_X248.txt,Class B,0.95
Steno-CT-33_01_Y006_X282.txt,Class B,1.0
Steno-CT-33_01_Y014_X107.txt,Class B,0.92
Steno-CT-33_01_Y033_X257.txt,Class B,0.95
Steno-CT-33_01_Y047_X007.txt,Class B,0.9
Steno-CT-33_01_Y051_X175.txt,Class B,0.98
Steno-CT-33_01_Y002_X075.txt,Class B,0.93
Steno-CT-33_01_Y016_X183.txt,Class B,0.91
Steno-CT-33_01_Y045_X083.txt,Class B,0.94
Steno-CT-33_01_Y004_X206.txt,Class B,1.0
Steno-CT-33_01_Y023_X156.txt,Class B,0.7
Steno-CT-33_01_Y037_X088.txt,Class B,0.92
Steno-CT-33_01_Y041_X274.txt,Class B,0.93
Steno-CT-33_01_Y035_X024.txt,Class B,0.99
Steno-CT-33_01_Y017_X197.txt,Class B,0.96
Steno-CT-33_01_Y044_X097.txt,Class B,0.91
Steno-CT-33_01_Y005_X212.txt,Class B,0.98
Steno-CT-33_01_Y022_X142.txt,Class B,0.93
Steno-CT-33_01_Y040_X260.txt,Class B,0.96
Steno-CT-33_01_Y034_X030.txt,Class B,1.0
Steno-CT-33_01_Y003_X049.txt,Class B,0.87
Steno-CT-33_01_Y050_X149.txt,Class B,0.97
Steno-CT-33_01_Y036_X088.txt,Class B,0.94
Steno-CT-33_01_Y034_X024.txt,Class B,0.95
Steno-CT-33_01_Y040_X274.txt,Class B,0.95
Steno-CT-33_01_Y017_X183.txt,Class B,0.94
Steno-CT-33_01_Y044_X083.txt,Class B,0.99
Steno-CT-33_01_Y005_X206.txt,Class B,0.98
Steno-CT-33_01_Y022_X156.txt,Class B,0.98
Steno-CT-33_01_Y035_X030.txt,Class B,1.0
Steno-CT-33_01_Y041_X260.txt,Class B,0.94
Steno-CT-33_01_Y002_X049.txt,Class B,0.91
Steno-CT-33_01_Y051_X149.txt,Class B,0.94
Steno-CT-33_01_Y016_X197.txt,Class B,0.84
Steno-CT-33_01_Y045_X097.txt,Class B,0.95
Steno-CT-33_01_Y004_X212.txt,Class B,0.99
Steno-CT-33_01_Y023_X142.txt,Class B,0.99
Steno-CT-33_01_Y034_X032.txt,Class B,0.98
Steno-CT-33_01_Y040_X262.txt,Class B,0.93
Steno-CT-33_01_Y005_X210.txt,Class B,0.95
Steno-CT-33_01_Y032_X269.txt,Class B,0.98
Steno-CT-33_01_Y046_X039.txt,Class B,1.0
Steno-CT-33_01_Y022_X140.txt,Class B,0.94
Steno-CT-33_01_Y015_X139.txt,Class B,0.97
Steno-CT-33_01_Y017_X195.txt,Class B,0.93
Steno-CT-33_01_Y044_X095.txt,Class B,0.95
Steno-CT-33_01_Y035_X026.txt,Class B,0.96
Steno-CT-33_01_Y041_X276.txt,Class B,0.92
Steno-CT-33_01_Y004_X204.txt,Class B,0.99
Steno-CT-33_01_Y023_X154.txt,Class B,0.86
Steno-CT-33_01_Y016_X181.txt,Class B,0.95
Steno-CT-33_01_Y045_X081.txt,Class B,0.91
Steno-CT-33_01_Y004_X210.txt,Class B,0.98
Steno-CT-33_01_Y047_X039.txt,Class B,0.97
Steno-CT-33_01_Y033_X269.txt,Class B,0.91
Steno-CT-33_01_Y023_X140.txt,Class B,1.0
Steno-CT-33_01_Y014_X139.txt,Class B,1.0
Steno-CT-33_01_Y016_X195.txt,Class B,0.94
Steno-CT-33_01_Y045_X095.txt,Class B,0.94
Steno-CT-33_01_Y041_X262.txt,Class B,0.76
Steno-CT-33_01_Y035_X032.txt,Class B,0.92
Steno-CT-33_01_Y005_X204.txt,Class B,0.97
Steno-CT-33_01_Y022_X154.txt,Class B,0.74
Steno-CT-33_01_Y017_X181.txt,Class B,0.97
Steno-CT-33_01_Y044_X081.txt,Class B,0.89
Steno-CT-33_01_Y040_X276.txt,Class B,0.99
Steno-CT-33_01_Y034_X026.txt,Class B,0.91
Steno-CT-33_01_Y015_X105.txt,Class B,1.0
Steno-CT-33_01_Y032_X255.txt,Class B,0.98
Steno-CT-33_01_Y046_X005.txt,Class B,0.94
Steno-CT-33_01_Y007_X280.txt,Class B,0.94
Steno-CT-33_01_Y050_X177.txt,Class B,0.99
Steno-CT-33_01_Y003_X077.txt,Class B,0.92
Steno-CT-33_01_Y014_X111.txt,Class B,1.0
Steno-CT-33_01_Y023_X168.txt,Class B,0.9
Steno-CT-33_01_Y033_X241.txt,Class B,0.99
Steno-CT-33_01_Y047_X011.txt,Class B,0.98
Steno-CT-33_01_Y004_X238.txt,Class B,0.95
Steno-CT-33_01_Y051_X163.txt,Class B,0.87
Steno-CT-33_01_Y002_X063.txt,Class B,0.91
Steno-CT-33_01_Y051_X177.txt,Class B,0.98
Steno-CT-33_01_Y002_X077.txt,Class B,0.96
Steno-CT-33_01_Y014_X105.txt,Class B,0.96
Steno-CT-33_01_Y047_X005.txt,Class B,0.99
Steno-CT-33_01_Y033_X255.txt,Class B,0.99
Steno-CT-33_01_Y006_X280.txt,Class B,0.9
Steno-CT-33_01_Y050_X163.txt,Class B,0.93
Steno-CT-33_01_Y003_X063.txt,Class B,0.95
Steno-CT-33_01_Y015_X111.txt,Class B,0.97
Steno-CT-33_01_Y022_X168.txt,Class B,0.9
Steno-CT-33_01_Y046_X011.txt,Class B,0.97
Steno-CT-33_01_Y032_X241.txt,Class B,0.93
Steno-CT-33_01_Y005_X238.txt,Class B,0.93
Steno-CT-33_01_Y028_X023.txt,Class B,1.0
Steno-CT-33_01_Y017_X156.txt,Class B,0.89
Steno-CT-33_01_Y044_X056.txt,Class B,1.0
Steno-CT-33_01_Y030_X206.txt,Class B,0.89
Steno-CT-33_01_Y022_X183.txt,Class B,0.97
Steno-CT-33_01_Y052_X124.txt,Class B,0.98
Steno-CT-33_01_Y001_X024.txt,Class B,0.91
Steno-CT-33_01_Y009_X128.txt,Class B,0.88
Steno-CT-33_01_Y019_X201.txt,Class B,0.9
Steno-CT-33_01_Y003_X088.txt,Class B,0.97
Steno-CT-33_01_Y050_X188.txt,Class B,0.9
Steno-CT-33_01_Y016_X142.txt,Class B,0.96
Steno-CT-33_01_Y045_X042.txt,Class B,0.96
Steno-CT-33_01_Y031_X212.txt,Class B,0.97
Steno-CT-33_01_Y029_X037.txt,Class B,0.92
Steno-CT-33_01_Y023_X197.txt,Class B,0.96
Steno-CT-33_01_Y018_X215.txt,Class B,0.93
Steno-CT-33_01_Y053_X130.txt,Class B,0.94
Steno-CT-33_01_Y043_X219.txt,Class B,0.74
Steno-CT-33_01_Y037_X049.txt,Class B,0.96
Steno-CT-33_01_Y000_X030.txt,Class B,0.99
Steno-CT-33_01_Y008_X128.txt,Class B,0.92
Steno-CT-33_01_Y018_X201.txt,Class B,0.96
Steno-CT-33_01_Y053_X124.txt,Class B,0.98
Steno-CT-33_01_Y000_X024.txt,Class B,0.99
Steno-CT-33_01_Y002_X088.txt,Class B,0.9
Steno-CT-33_01_Y051_X188.txt,Class B,0.83
Steno-CT-33_01_Y016_X156.txt,Class B,0.95
Steno-CT-33_01_Y031_X206.txt,Class B,0.94
Steno-CT-33_01_Y045_X056.txt,Class B,0.98
Steno-CT-33_01_Y029_X023.txt,Class B,0.99
Steno-CT-33_01_Y023_X183.txt,Class B,0.95
Steno-CT-33_01_Y052_X130.txt,Class B,0.95
Steno-CT-33_01_Y036_X049.txt,Class B,0.94
Steno-CT-33_01_Y042_X219.txt,Class B,0.96
Steno-CT-33_01_Y001_X030.txt,Class B,0.99
Steno-CT-33_01_Y019_X215.txt,Class B,0.99
Steno-CT-33_01_Y028_X037.txt,Class B,0.92
Steno-CT-33_01_Y017_X142.txt,Class B,0.97
Steno-CT-33_01_Y030_X212.txt,Class B,0.9
Steno-CT-33_01_Y044_X042.txt,Class B,0.97
Steno-CT-33_01_Y022_X197.txt,Class B,0.93
Steno-CT-33_01_Y001_X018.txt,Class B,0.96
Steno-CT-33_01_Y042_X231.txt,Class B,0.94
Steno-CT-33_01_Y036_X061.txt,Class B,0.96
Steno-CT-33_01_Y052_X118.txt,Class B,0.72
Steno-CT-33_01_Y009_X114.txt,Class B,0.97
Steno-CT-33_01_Y007_X243.txt,Class B,0.94
Steno-CT-33_01_Y020_X113.txt,Class B,0.94
Steno-CT-33_01_Y018_X229.txt,Class B,0.97
Steno-CT-33_01_Y008_X100.txt,Class B,0.99
Steno-CT-33_01_Y043_X225.txt,Class B,0.93
Steno-CT-33_01_Y037_X075.txt,Class B,0.93
Steno-CT-33_01_Y006_X257.txt,Class B,0.89
Steno-CT-33_01_Y021_X107.txt,Class B,0.96
Steno-CT-33_01_Y033_X282.txt,Class B,0.89
Steno-CT-33_01_Y006_X243.txt,Class B,0.97
Steno-CT-33_01_Y021_X113.txt,Class B,0.89
Steno-CT-33_01_Y008_X114.txt,Class B,0.99
Steno-CT-33_01_Y000_X018.txt,Class B,0.99
Steno-CT-33_01_Y037_X061.txt,Class B,0.93
Steno-CT-33_01_Y043_X231.txt,Class B,0.99
Steno-CT-33_01_Y053_X118.txt,Class B,0.81
Steno-CT-33_01_Y007_X257.txt,Class B,0.83
Steno-CT-33_01_Y020_X107.txt,Class B,0.99
Steno-CT-33_01_Y032_X282.txt,Class B,0.99
Steno-CT-33_01_Y036_X075.txt,Class B,0.99
Steno-CT-33_01_Y042_X225.txt,Class B,0.98
Steno-CT-33_01_Y019_X229.txt,Class B,0.96
Steno-CT-33_01_Y009_X100.txt,Class B,0.95
Steno-CT-33_01_Y045_X283.txt,Class B,0.99
Steno-CT-33_01_Y004_X006.txt,Class B,0.95
Steno-CT-33_01_Y049_X178.txt,Class B,1.0
Steno-CT-33_01_Y012_X174.txt,Class B,0.78
Steno-CT-33_01_Y041_X074.txt,Class B,0.97
Steno-CT-33_01_Y035_X224.txt,Class B,0.94
Steno-CT-33_01_Y056_X112.txt,Class B,0.83
Steno-CT-33_01_Y005_X012.txt,Class B,0.98
Steno-CT-33_01_Y013_X160.txt,Class B,0.98
Steno-CT-33_01_Y024_X119.txt,Class B,0.97
Steno-CT-33_01_Y040_X060.txt,Class B,0.95
Steno-CT-33_01_Y034_X230.txt,Class B,0.94
Steno-CT-33_01_Y003_X249.txt,Class B,0.98
Steno-CT-33_01_Y013_X174.txt,Class B,0.99
Steno-CT-33_01_Y034_X224.txt,Class B,0.95
Steno-CT-33_01_Y040_X074.txt,Class B,0.96
Steno-CT-33_01_Y048_X178.txt,Class B,0.97
Steno-CT-33_01_Y044_X283.txt,Class B,0.91
Steno-CT-33_01_Y056_X106.txt,Class B,0.99
Steno-CT-33_01_Y005_X006.txt,Class B,0.95
Steno-CT-33_01_Y012_X160.txt,Class B,0.89
Steno-CT-33_01_Y025_X119.txt,Class B,0.92
Steno-CT-33_01_Y035_X230.txt,Class B,0.97
Steno-CT-33_01_Y041_X060.txt,Class B,0.99
Steno-CT-33_01_Y002_X249.txt,Class B,0.95
Steno-CT-33_01_Y004_X012.txt,Class B,0.96
Steno-CT-33_01_Y049_X144.txt,Class B,0.96
Steno-CT-33_01_Y002_X261.txt,Class B,0.96
Steno-CT-33_01_Y041_X048.txt,Class B,0.96
Steno-CT-33_01_Y035_X218.txt,Class B,0.9
Steno-CT-33_01_Y025_X131.txt,Class B,0.98
Steno-CT-33_01_Y012_X148.txt,Class B,0.93
Steno-CT-33_01_Y055_X196.txt,Class B,0.93
Steno-CT-33_01_Y006_X096.txt,Class B,0.94
Steno-CT-33_01_Y047_X213.txt,Class A,0.51
Steno-CT-33_01_Y033_X043.txt,Class B,0.85
Steno-CT-33_01_Y026_X189.txt,Class B,0.99
Steno-CT-33_01_Y003_X275.txt,Class B,0.98
Steno-CT-33_01_Y024_X125.txt,Class B,0.86
Steno-CT-33_01_Y048_X150.txt,Class B,0.95
Steno-CT-33_01_Y054_X182.txt,Class B,0.95
Steno-CT-33_01_Y007_X082.txt,Class B,0.92
Steno-CT-33_01_Y046_X207.txt,Class B,0.95
Steno-CT-33_01_Y032_X057.txt,Class B,0.92
Steno-CT-33_01_Y054_X196.txt,Class B,0.96
Steno-CT-33_01_Y007_X096.txt,Class B,0.87
Steno-CT-33_01_Y032_X043.txt,Class B,0.98
Steno-CT-33_01_Y046_X213.txt,Class B,0.97
Steno-CT-33_01_Y003_X261.txt,Class B,0.94
Steno-CT-33_01_Y034_X218.txt,Class B,0.97
Steno-CT-33_01_Y040_X048.txt,Class B,0.86
Steno-CT-33_01_Y024_X131.txt,Class B,0.93
Steno-CT-33_01_Y013_X148.txt,Class B,0.96
Steno-CT-33_01_Y048_X144.txt,Class B,0.94
Steno-CT-33_01_Y055_X182.txt,Class B,0.96
Steno-CT-33_01_Y006_X082.txt,Class B,0.99
Steno-CT-33_01_Y033_X057.txt,Class B,0.93
Steno-CT-33_01_Y047_X207.txt,Class B,0.9
Steno-CT-33_01_Y027_X189.txt,Class B,0.93
Steno-CT-33_01_Y049_X150.txt,Class B,0.86
Steno-CT-33_01_Y002_X275.txt,Class B,0.97
Steno-CT-33_01_Y025_X125.txt,Class B,0.9
Steno-CT-33_01_Y000_X232.txt,Class B,0.91
Steno-CT-33_01_Y027_X162.txt,Class B,0.94
Steno-CT-33_01_Y018_X017.txt,Class B,0.92
Steno-CT-33_01_Y029_X235.txt,Class B,0.97
Steno-CT-33_01_Y006_X069.txt,Class B,0.89
Steno-CT-33_01_Y031_X010.txt,Class B,0.95
Steno-CT-33_01_Y045_X240.txt,Class B,0.99
Steno-CT-33_01_Y055_X169.txt,Class B,0.86
Steno-CT-33_01_Y019_X003.txt,Class B,1.0
Steno-CT-33_01_Y001_X226.txt,Class B,0.97
Steno-CT-33_01_Y026_X176.txt,Class B,0.98
Steno-CT-33_01_Y030_X004.txt,Class B,0.85
Steno-CT-33_01_Y044_X254.txt,Class B,0.93
Steno-CT-33_01_Y028_X221.txt,Class B,0.88
Steno-CT-33_01_Y038_X108.txt,Class B,0.98
Steno-CT-33_01_Y007_X069.txt,Class B,0.95
Steno-CT-33_01_Y044_X240.txt,Class B,0.85
Steno-CT-33_01_Y030_X010.txt,Class B,0.98
Steno-CT-33_01_Y054_X169.txt,Class B,0.99
Steno-CT-33_01_Y028_X235.txt,Class B,0.98
Steno-CT-33_01_Y019_X017.txt,Class B,0.87
Steno-CT-33_01_Y001_X232.txt,Class B,0.92
Steno-CT-33_01_Y026_X162.txt,Class B,0.92
Steno-CT-33_01_Y029_X221.txt,Class B,0.93
Steno-CT-33_01_Y039_X108.txt,Class B,0.98
Steno-CT-33_01_Y045_X254.txt,Class B,0.95
Steno-CT-33_01_Y031_X004.txt,Class B,0.95
Steno-CT-33_01_Y000_X226.txt,Class B,0.94
Steno-CT-33_01_Y027_X176.txt,Class B,0.92
Steno-CT-33_01_Y018_X003.txt,Class B,0.98
Steno-CT-33_01_Y033_X080.txt,Class B,0.94
Steno-CT-33_01_Y039_X120.txt,Class B,0.93
Steno-CT-33_01_Y029_X209.txt,Class B,0.99
Steno-CT-33_01_Y055_X155.txt,Class B,0.89
Steno-CT-33_01_Y006_X055.txt,Class B,0.99
Steno-CT-33_01_Y049_X187.txt,Class B,0.91
Steno-CT-33_01_Y010_X127.txt,Class B,0.88
Steno-CT-33_01_Y037_X277.txt,Class B,0.91
Steno-CT-33_01_Y043_X027.txt,Class B,0.96
Steno-CT-33_01_Y032_X094.txt,Class B,0.96
Steno-CT-33_01_Y054_X141.txt,Class B,0.97
Steno-CT-33_01_Y030_X038.txt,Class B,1.0
Steno-CT-33_01_Y044_X268.txt,Class B,0.95
Steno-CT-33_01_Y007_X041.txt,Class B,0.98
Steno-CT-33_01_Y038_X134.txt,Class B,0.97
Steno-CT-33_01_Y048_X193.txt,Class B,0.87
Steno-CT-33_01_Y011_X133.txt,Class B,0.96
Steno-CT-33_01_Y036_X263.txt,Class B,0.99
Steno-CT-33_01_Y042_X033.txt,Class B,1.0
Steno-CT-33_01_Y048_X187.txt,Class B,0.92
Steno-CT-33_01_Y011_X127.txt,Class B,0.97
Steno-CT-33_01_Y042_X027.txt,Class B,0.98
Steno-CT-33_01_Y036_X277.txt,Class B,0.97
Steno-CT-33_01_Y032_X080.txt,Class B,0.93
Steno-CT-33_01_Y054_X155.txt,Class B,0.97
Steno-CT-33_01_Y007_X055.txt,Class B,0.92
Steno-CT-33_01_Y038_X120.txt,Class B,0.86
Steno-CT-33_01_Y028_X209.txt,Class B,0.96
Steno-CT-33_01_Y049_X193.txt,Class B,0.95
Steno-CT-33_01_Y010_X133.txt,Class B,0.84
Steno-CT-33_01_Y043_X033.txt,Class B,0.89
Steno-CT-33_01_Y037_X263.txt,Class B,0.84
Steno-CT-33_01_Y033_X094.txt,Class B,0.91
Steno-CT-33_01_Y039_X134.txt,Class B,0.99
Steno-CT-33_01_Y055_X141.txt,Class B,0.88
Steno-CT-33_01_Y045_X268.txt,Class B,1.0
Steno-CT-33_01_Y031_X038.txt,Class B,0.88
Steno-CT-33_01_Y006_X041.txt,Class B,0.94
Steno-CT-33_01_Y023_X222.txt,Class B,0.86
Steno-CT-33_01_Y004_X172.txt,Class B,0.99
Steno-CT-33_01_Y012_X000.txt,Class B,0.99
Steno-CT-33_01_Y025_X079.txt,Class B,0.99
Steno-CT-33_01_Y051_X229.txt,Class B,0.96
Steno-CT-33_01_Y041_X100.txt,Class A,0.64
Steno-CT-33_01_Y053_X285.txt,Class B,0.92
Steno-CT-33_01_Y022_X236.txt,Class B,0.96
Steno-CT-33_01_Y056_X066.txt,Class B,0.99
Steno-CT-33_01_Y005_X166.txt,Class B,0.93
Steno-CT-33_01_Y048_X018.txt,Class B,1.0
Steno-CT-33_01_Y013_X014.txt,Class B,0.97
Steno-CT-33_01_Y040_X114.txt,Class B,0.98
Steno-CT-33_01_Y013_X000.txt,Class B,0.95
Steno-CT-33_01_Y050_X229.txt,Class B,0.89
Steno-CT-33_01_Y024_X079.txt,Class B,0.89
Steno-CT-33_01_Y040_X100.txt,Class B,0.93
Steno-CT-33_01_Y052_X285.txt,Class B,0.99
Steno-CT-33_01_Y056_X072.txt,Class B,0.92
Steno-CT-33_01_Y022_X222.txt,Class B,0.91
Steno-CT-33_01_Y005_X172.txt,Class B,0.98
Steno-CT-33_01_Y012_X014.txt,Class B,0.98
Steno-CT-33_01_Y041_X114.txt,Class B,0.92
Steno-CT-33_01_Y049_X018.txt,Class B,0.98
Steno-CT-33_01_Y023_X236.txt,Class B,0.92
Steno-CT-33_01_Y004_X166.txt,Class B,0.99
Steno-CT-33_01_Y025_X045.txt,Class B,0.85
Steno-CT-33_01_Y051_X215.txt,Class B,0.91
Steno-CT-33_01_Y049_X030.txt,Class B,1.0
Steno-CT-33_01_Y010_X090.txt,Class B,0.94
Steno-CT-33_01_Y043_X190.txt,Class B,0.94
Steno-CT-33_01_Y033_X137.txt,Class B,1.0
Steno-CT-33_01_Y014_X267.txt,Class B,0.92
Steno-CT-33_01_Y039_X097.txt,Class B,0.98
Steno-CT-33_01_Y048_X024.txt,Class B,0.69
Steno-CT-33_01_Y040_X128.txt,Class B,0.93
Steno-CT-33_01_Y024_X051.txt,Class B,1.0
Steno-CT-33_01_Y050_X201.txt,Class B,0.98
Steno-CT-33_01_Y013_X028.txt,Class B,1.0
Steno-CT-33_01_Y011_X084.txt,Class B,0.99
Steno-CT-33_01_Y042_X184.txt,Class B,0.96
Steno-CT-33_01_Y019_X188.txt,Class B,1.0
Steno-CT-33_01_Y032_X123.txt,Class B,0.92
Steno-CT-33_01_Y015_X273.txt,Class B,0.99
Steno-CT-33_01_Y038_X083.txt,Class B,0.71
Steno-CT-33_01_Y032_X137.txt,Class B,0.95
Steno-CT-33_01_Y015_X267.txt,Class B,0.89
Steno-CT-33_01_Y038_X097.txt,Class B,0.56
Steno-CT-33_01_Y048_X030.txt,Class B,0.98
Steno-CT-33_01_Y050_X215.txt,Class B,0.92
Steno-CT-33_01_Y024_X045.txt,Class B,0.98
Steno-CT-33_01_Y011_X090.txt,Class B,0.9
Steno-CT-33_01_Y042_X190.txt,Class B,0.88
Steno-CT-33_01_Y033_X123.txt,Class B,0.74
Steno-CT-33_01_Y014_X273.txt,Class B,0.94
Steno-CT-33_01_Y039_X083.txt,Class B,0.76
Steno-CT-33_01_Y041_X128.txt,Class B,0.69
Steno-CT-33_01_Y051_X201.txt,Class B,0.96
Steno-CT-33_01_Y025_X051.txt,Class B,0.91
Steno-CT-33_01_Y012_X028.txt,Class B,0.82
Steno-CT-33_01_Y049_X024.txt,Class B,0.98
Steno-CT-33_01_Y018_X188.txt,Class B,0.97
Steno-CT-33_01_Y010_X084.txt,Class B,0.9
Steno-CT-33_01_Y043_X184.txt,Class B,1.0
Steno-CT-33_01_Y018_X163.txt,Class B,0.91
Steno-CT-33_01_Y053_X246.txt,Class B,0.93
Steno-CT-33_01_Y027_X016.txt,Class B,0.81
Steno-CT-33_01_Y031_X164.txt,Class B,0.94
Steno-CT-33_01_Y016_X234.txt,Class B,0.99
Steno-CT-33_01_Y039_X068.txt,Class B,0.92
Steno-CT-33_01_Y052_X252.txt,Class B,0.92
Steno-CT-33_01_Y026_X002.txt,Class B,0.95
Steno-CT-33_01_Y019_X177.txt,Class B,0.93
Steno-CT-33_01_Y007_X109.txt,Class B,0.87
Steno-CT-33_01_Y030_X170.txt,Class B,0.89
Steno-CT-33_01_Y054_X009.txt,Class B,0.98
Steno-CT-33_01_Y020_X259.txt,Class B,0.93
Steno-CT-33_01_Y017_X220.txt,Class B,0.98
Steno-CT-33_01_Y038_X068.txt,Class B,0.87
Steno-CT-33_01_Y030_X164.txt,Class B,0.96
Steno-CT-33_01_Y017_X234.txt,Class B,0.95
Steno-CT-33_01_Y026_X016.txt,Class B,0.94
Steno-CT-33_01_Y052_X246.txt,Class B,0.95
Steno-CT-33_01_Y019_X163.txt,Class B,0.96
Steno-CT-33_01_Y006_X109.txt,Class B,0.98
Steno-CT-33_01_Y031_X170.txt,Class B,0.98
Steno-CT-33_01_Y021_X259.txt,Class B,0.92
Steno-CT-33_01_Y055_X009.txt,Class B,0.97
Steno-CT-33_01_Y016_X220.txt,Class B,0.97
Steno-CT-33_01_Y018_X177.txt,Class B,0.75
Steno-CT-33_01_Y027_X002.txt,Class B,0.98
Steno-CT-33_01_Y053_X252.txt,Class B,0.96
Steno-CT-33_01_Y016_X208.txt,Class B,0.81
Steno-CT-33_01_Y055_X021.txt,Class B,1.0
Steno-CT-33_01_Y021_X271.txt,Class B,0.92
Steno-CT-33_01_Y031_X158.txt,Class B,0.96
Steno-CT-33_01_Y006_X121.txt,Class B,0.97
Steno-CT-33_01_Y039_X054.txt,Class B,0.94
Steno-CT-33_01_Y008_X276.txt,Class B,0.94
Steno-CT-33_01_Y010_X053.txt,Class B,0.93
Steno-CT-33_01_Y043_X153.txt,Class B,0.93
Steno-CT-33_01_Y025_X086.txt,Class B,0.98
Steno-CT-33_01_Y038_X040.txt,Class B,0.99
Steno-CT-33_01_Y054_X035.txt,Class B,0.94
Steno-CT-33_01_Y020_X265.txt,Class B,0.96
Steno-CT-33_01_Y007_X135.txt,Class B,0.89
Steno-CT-33_01_Y005_X199.txt,Class B,0.96
Steno-CT-33_01_Y056_X099.txt,Class B,0.93
Steno-CT-33_01_Y011_X047.txt,Class B,0.99
Steno-CT-33_01_Y042_X147.txt,Class B,0.89
Steno-CT-33_01_Y009_X262.txt,Class B,0.96
Steno-CT-33_01_Y024_X092.txt,Class B,0.94
Steno-CT-33_01_Y011_X053.txt,Class B,0.95
Steno-CT-33_01_Y042_X153.txt,Class B,0.94
Steno-CT-33_01_Y009_X276.txt,Class B,0.96
Steno-CT-33_01_Y024_X086.txt,Class B,0.89
Steno-CT-33_01_Y038_X054.txt,Class B,0.96
Steno-CT-33_01_Y017_X208.txt,Class B,0.85
Steno-CT-33_01_Y020_X271.txt,Class B,0.95
Steno-CT-33_01_Y054_X021.txt,Class B,0.95
Steno-CT-33_01_Y030_X158.txt,Class B,0.98
Steno-CT-33_01_Y007_X121.txt,Class B,0.94
Steno-CT-33_01_Y008_X262.txt,Class B,0.97
Steno-CT-33_01_Y010_X047.txt,Class B,0.98
Steno-CT-33_01_Y043_X147.txt,Class B,0.97
Steno-CT-33_01_Y025_X092.txt,Class B,0.97
Steno-CT-33_01_Y021_X265.txt,Class B,0.94
Steno-CT-33_01_Y055_X035.txt,Class B,0.94
Steno-CT-33_01_Y006_X135.txt,Class B,0.9
Steno-CT-33_01_Y039_X040.txt,Class B,0.97
Steno-CT-33_01_Y004_X199.txt,Class B,0.69
Steno-CT-33_01_Y052_X093.txt,Class B,0.94
Steno-CT-33_01_Y001_X193.txt,Class B,0.98
Steno-CT-33_01_Y034_X146.txt,Class B,0.91
Steno-CT-33_01_Y013_X216.txt,Class B,0.91
Steno-CT-33_01_Y020_X098.txt,Class B,0.67
Steno-CT-33_01_Y028_X194.txt,Class B,0.97
Steno-CT-33_01_Y056_X264.txt,Class B,0.94
Steno-CT-33_01_Y022_X034.txt,Class B,0.92
Steno-CT-33_01_Y053_X087.txt,Class B,0.95
Steno-CT-33_01_Y000_X187.txt,Class B,0.97
Steno-CT-33_01_Y035_X152.txt,Class B,0.75
Steno-CT-33_01_Y012_X202.txt,Class B,0.97
Steno-CT-33_01_Y029_X180.txt,Class B,0.99
Steno-CT-33_01_Y047_X159.txt,Class B,0.97
Steno-CT-33_01_Y023_X020.txt,Class B,0.98
Steno-CT-33_01_Y014_X059.txt,Class B,0.99
